"","latitude","longitude","local_site_name","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2021-03-01","2021-03-02","2021-03-03","2021-03-04","2021-03-05","2021-03-06","2021-03-07","2021-03-08","2021-03-09","2021-03-10","2021-03-11","2021-03-12","2021-03-13","2021-03-14","2021-03-15","2021-03-16","2021-03-17","2021-03-18","2021-03-19","2021-03-20","2021-03-21","2021-03-22","2021-03-23","2021-03-24","2021-03-25","2021-03-26","2021-03-27","2021-03-28","2021-03-29","2021-03-30","2021-03-31","2021-04-01","2021-04-02","2021-04-03","2021-04-04","2021-04-05","2021-04-06","2021-04-07","2021-04-08","2021-04-09","2021-04-10","2021-04-11","2021-04-12","2021-04-13","2021-04-14","2021-04-15","2021-04-16","2021-04-17","2021-04-18","2021-04-19","2021-04-20","2021-04-21","2021-04-22","2021-04-23","2021-04-24","2021-04-25","2021-04-26","2021-04-27","2021-04-28","2021-04-29","2021-04-30","2021-05-01","2021-05-02","2021-05-03","2021-05-04","2021-05-05","2021-05-06","2021-05-07","2021-05-08","2021-05-09","2021-05-10","2021-05-11","2021-05-12","2021-05-13","2021-05-14","2021-05-15","2021-05-16","2021-05-17","2021-05-18","2021-05-19","2021-05-20","2021-05-21","2021-05-22","2021-05-23","2021-05-24","2021-05-25","2021-05-26","2021-05-27","2021-05-28","2021-05-29","2021-05-30","2021-05-31"
"360",40.82799,-73.05754,"HOLTSVILLE",0.042,0.049,0.04,0.041,0.038,NA,0.043,0.038,0.043,0.036,0.039,0.037,0.043,0.041,0.044,0.041,0.034,0.043,0.034,0.034,0.04,0.043,0.04,0.042,0.041,0.041,0.046,0.045,0.043,0.037,0.043,0.037,0.041,0.037,0.042,0.039,0.043,0.048,0.043,0.045,0.037,0.046,0.051,0.045,0.044,0.046,0.04,0.045,0.04,0.05,0.041,0.04,0.041,0.037,0.033,0.049,0.043,0.038,0.045,0.044,0.05,0.055,0.041,0.049,NA,0.047,0.039,0.047,0.039,0.032,0.046,0.04,0.047,NA,0.051,0.053,0.045,0.045,0.043,0.04,0.041,0.036,0.038,0.034,0.036,0.025,0.026,0.026,0.019,0.019,0.046,0.032,"minus2","minus2","minus1","minus2","minus1",NA,"minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2","plus1","minus2","minus2",NA,"minus2","minus1","minus2","minus1","minus1","minus2","minus1","minus2",NA,"minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1"
"361",41.05192,-73.76366,"WHITE PLAINS",0.041,0.037,0.037,0.041,0.038,0.038,0.042,0.041,0.046,0.037,0.04,0.036,0.044,0.039,0.043,0.04,0.031,0.038,0.036,0.039,0.044,0.043,0.04,0.041,0.037,0.04,0.047,0.045,0.045,0.033,0.039,0.046,0.042,0.036,0.043,0.033,0.043,0.051,0.042,0.044,NA,0.045,0.049,0.045,0.046,0.046,0.042,0.048,0.039,0.053,0.042,0.04,0.042,0.037,0.04,0.048,0.044,0.039,0.044,0.044,0.046,0.049,0.041,0.052,0.043,0.047,0.038,NA,0.039,0.032,0.049,0.039,0.047,0.047,0.051,NA,0.043,0.049,NA,0.043,0.044,0.044,0.041,0.035,0.041,0.031,0.037,0.034,0.02,0.026,0.044,0.035,"minus2","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2",NA,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1",NA,"minus1","minus1","minus2","minus1","minus2","minus2","minus2",NA,"minus2","minus2",NA,"minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus1"
"362",36.1058,-82.0454,"Cranberry",0.049,0.047,0.045,0.048,0.043,0.038,0.043,0.047,0.048,0.043,0.042,0.044,0.043,0.041,0.033,0.033,0.04,0.035,0.037,0.047,0.036,0.034,0.031,0.033,0.047,0.054,0.055,0.048,0.054,0.05,0.045,0.038,0.043,0.054,0.056,0.052,0.051,0.046,0.044,0.051,0.047,0.053,0.049,0.046,0.041,0.051,0.051,0.053,0.044,0.047,0.051,0.051,0.05,0.047,0.041,0.04,0.045,0.046,0.055,0.057,0.041,0.049,0.062,0.05,0.055,0.046,0.047,0.049,0.048,0.045,0.051,0.041,0.046,0.042,0.048,0.05,0.051,0.046,0.033,0.034,0.031,0.032,0.046,0.048,0.031,0.032,0.036,0.028,0.035,0.046,0.05,0.044,"minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","plus1","plus1","minus2","minus2","plus1","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2"
"363",35.0608,-83.4306,"Coweeta",0.046,0.044,0.038,0.034,0.032,0.037,0.041,0.041,0.044,0.036,0.037,0.032,0.034,0.037,0.033,0.03,0.03,0.032,0.037,0.034,NA,0.031,0.023,0.025,0.043,0.04,0.048,0.041,0.05,0.048,0.042,0.036,0.043,0.047,0.049,0.052,0.047,0.044,0.037,0.049,0.047,0.049,NA,NA,0.041,0.048,0.048,0.055,0.045,0.045,0.048,0.048,0.044,0.043,0.036,0.039,0.044,0.046,0.052,0.047,0.045,0.052,0.059,0.05,0.05,0.036,0.041,0.048,0.045,0.047,0.048,0.046,0.043,0.04,0.042,0.044,0.044,0.041,0.036,0.033,0.027,0.026,0.027,0.023,0.018,0.035,0.024,0.016,0.023,0.028,NA,0.038,"minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1",NA,"minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2",NA,NA,"minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1",NA,"minus1"
"364",35.2401,-80.785683,"Garinger High School",0.044,0.048,0.03,0.035,0.032,0.037,0.042,0.044,0.042,0.04,0.041,0.045,0.035,0.042,0.04,0.035,0.028,0.036,0.034,0.039,0.049,0.034,0.027,0.02,0.037,0.032,0.046,0.038,0.043,0.048,0.038,0.039,0.042,0.05,0.055,0.051,0.052,0.048,0.043,0.046,0.045,0.049,0.035,0.043,0.042,0.048,0.05,0.051,0.047,0.043,0.047,0.049,0.05,0.034,0.041,0.029,0.042,0.047,0.052,0.048,0.042,0.043,0.055,0.054,0.051,0.035,0.042,0.051,0.037,0.046,0.048,0.043,0.043,0.045,0.048,0.048,0.049,0.033,0.031,0.029,0.025,0.022,0.04,0.041,0.041,0.024,0.031,0.019,0.03,0.028,0.045,0.043,"minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus1","minus1","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2"
"365",35.2632,-79.8365,"Candor",0.044,0.049,0.033,0.032,0.026,0.039,0.042,0.041,0.043,0.037,0.037,0.044,0.035,0.044,0.041,0.038,0.025,0.036,0.032,0.041,0.043,0.034,0.029,0.023,0.033,0.034,0.042,NA,0.04,0.051,0.036,0.036,0.045,0.051,0.054,0.046,0.053,0.048,0.044,0.047,0.044,0.046,0.041,0.041,0.04,0.043,0.052,NA,0.044,0.033,0.044,0.051,0.049,0.033,0.04,0.028,0.042,0.048,0.048,0.048,0.042,0.04,0.05,0.049,0.052,0.039,0.042,0.049,0.037,0.044,0.045,0.044,0.041,0.04,0.046,0.041,0.04,0.036,0.026,0.029,0.027,0.028,NA,0.037,0.037,0.019,0.03,0.02,0.024,0.024,0.037,0.032,"minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2",NA,"minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2",NA,"minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1",NA,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1"
"366",35.551868,-80.395039,"Rockwell",0.047,0.051,0.032,0.039,0.031,0.04,0.043,0.046,0.046,0.042,0.043,0.049,0.04,0.044,0.04,0.038,0.026,0.036,0.037,0.044,0.048,0.036,0.03,0.024,0.035,0.036,0.05,0.044,0.043,0.051,0.038,0.042,0.045,0.052,0.056,0.052,0.054,0.053,0.047,0.049,0.046,0.053,0.039,0.045,0.043,0.048,0.053,0.054,0.047,0.042,0.048,0.05,0.052,0.037,0.042,0.03,0.043,0.048,0.057,0.05,0.047,0.042,0.058,0.057,0.054,0.036,0.043,0.051,0.041,0.047,0.049,NA,0.043,0.041,0.053,0.048,0.05,0.035,0.033,0.033,0.028,0.028,0.038,0.041,0.039,0.02,0.032,0.02,0.029,0.029,0.047,0.04,"minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","plus1","minus2","minus2","minus2","plus1","plus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2",NA,"minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1"
"367",35.856111,-78.574167,"Millbrook School",0.043,0.048,0.032,0.037,0.031,0.038,0.039,0.042,0.042,0.034,0.037,0.034,0.038,0.044,0.04,0.039,0.03,0.035,0.032,0.042,0.031,0.039,0.029,0.031,0.034,0.036,0.04,0.044,0.04,0.05,0.034,0.04,0.044,0.05,0.045,0.045,0.05,0.047,0.05,0.048,0.043,0.047,0.045,0.043,0.042,0.042,0.05,0.052,0.042,0.04,0.044,0.047,0.049,0.038,0.042,0.028,0.042,0.044,0.05,0.047,0.043,0.034,0.047,0.051,0.053,0.036,0.041,0.05,0.046,0.044,0.046,0.043,0.041,0.042,0.05,0.046,0.048,0.039,0.025,0.032,0.031,0.03,0.041,0.041,0.04,0.029,0.028,0.021,0.026,0.032,0.045,0.037,"minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1"
"368",46.8943,-103.37853,"PAINTED CANYON",0.035,0.039,0.034,NA,0.04,0.038,0.044,0.025,0.033,0.038,0.037,0.038,0.038,0.03,0.031,0.034,0.029,0.033,0.039,0.039,0.039,0.047,0.048,0.044,0.035,0.037,0.044,0.043,0.043,0.043,0.036,0.028,0.035,0.037,0.039,0.036,0.042,0.044,0.045,0.036,0.044,0.038,0.041,0.038,0.044,0.047,0.045,0.049,0.042,0.042,0.042,0.045,0.046,0.046,0.044,0.046,0.047,0.052,0.044,0.048,0.047,0.044,0.051,0.039,0.044,0.044,0.049,0.043,0.046,0.037,0.041,0.043,0.033,0.03,0.048,0.04,0.049,0.048,0.043,0.048,0.041,0.044,0.046,0.036,0.026,0.035,0.035,0.046,0.039,0.047,0.044,0.045,"minus1","minus1","minus1",NA,"minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2"
"369",48.64193,-102.4018,"LOSTWOOD NWR",0.034,0.037,0.038,0.036,0.039,0.031,0.029,0.025,0.025,0.036,0.036,0.039,0.036,0.033,0.031,0.035,0.042,0.034,0.037,0.042,0.035,0.043,0.042,0.041,0.04,0.043,0.046,0.044,0.043,0.041,0.033,0.027,0.036,0.041,0.038,0.033,0.032,0.042,0.043,0.035,0.045,0.039,0.04,0.033,0.041,NA,0.043,0.048,0.04,0.043,0.043,0.046,0.046,0.048,0.045,0.043,0.048,0.05,NA,0.05,0.043,0.044,0.045,0.04,0.021,0.045,0.05,0.046,0.052,0.036,0.039,0.042,0.043,0.025,0.042,0.049,0.051,0.05,0.046,0.048,0.048,0.052,0.042,0.044,0.025,0.036,0.043,0.046,0.04,0.046,0.048,0.051,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus2",NA,"minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2",NA,"minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2"
"370",46.825425,-100.76821,"BISMARCK RESIDENTIAL",0.029,0.031,0.032,0.032,0.031,0.03,0.026,0.021,0.023,0.024,0.031,0.034,0.032,0.03,0.027,0.027,0.03,0.026,0.033,0.034,0.031,0.037,0.036,0.039,0.034,0.034,0.039,0.04,0.041,0.036,0.038,0.022,0.031,0.036,0.034,0.03,0.029,0.037,0.039,0.032,0.038,0.035,0.036,0.032,0.036,0.039,0.039,0.044,0.037,0.041,0.036,0.037,0.044,0.039,0.041,0.037,0.04,0.044,0.035,0.043,0.041,0.036,0.046,0.034,0.016,0.033,0.046,0.039,0.044,0.03,0.035,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039,0.04,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"minus1","minus1"
"371",46.933754,-96.85535,"FARGO NW",0.035,0.036,0.037,0.032,NA,NA,0.037,0.036,0.033,0.032,0.02,0.039,0.038,0.035,0.035,0.035,0.035,0.041,0.039,0.039,0.035,0.033,0.036,0.029,0.032,0.033,0.03,0.036,0.045,0.042,0.04,0.039,0.028,0.037,0.042,0.036,0.025,0.034,0.043,0.034,0.036,0.042,0.041,0.032,0.031,0.038,0.042,0.045,0.042,0.04,0.038,0.034,0.04,0.04,0.039,0.04,0.045,0.042,0.046,0.039,0.045,0.045,0.042,0.036,0.023,0.033,0.039,0.043,0.035,0.035,0.039,0.038,0.048,0.033,0.032,0.046,0.041,0.047,0.042,0.047,0.034,0.032,0.039,0.042,0.041,0.044,0.045,0.049,0.034,0.035,0.049,0.053,"minus1","minus1","minus1","minus1",NA,NA,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2"
"372",47.5812,-103.2995,"TRNP-NU",0.035,NA,0.033,0.04,0.039,0.035,NA,0.025,0.026,0.036,0.037,0.038,0.036,0.032,0.031,0.033,0.032,0.031,0.036,0.04,0.033,0.044,0.042,0.044,0.034,0.039,0.042,0.044,0.043,0.04,0.031,0.028,0.034,0.038,0.035,0.035,0.039,0.042,0.043,0.036,0.044,0.039,0.04,0.037,0.043,0.044,0.044,0.047,0.038,0.042,0.04,0.045,0.045,0.046,0.043,0.045,NA,0.051,0.044,0.046,0.046,0.044,0.05,0.038,0.04,0.044,0.048,0.043,0.048,0.035,0.04,NA,0.035,0.026,0.039,0.041,0.044,0.048,0.043,0.048,0.045,0.048,0.043,0.031,0.025,0.033,0.037,0.047,0.038,0.044,0.046,0.047,"minus1",NA,"minus1","minus1","minus1","minus1",NA,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2",NA,"minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1",NA,"minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2"
"373",47.298611,-101.766944,"BEULAH NORTH",0.031,0.036,0.036,0.037,0.036,0.031,0.028,0.025,0.025,0.03,0.035,0.037,0.034,0.032,0.031,0.032,0.033,0.033,0.035,0.038,0.032,0.044,0.041,0.042,0.037,0.031,0.044,0.043,0.044,0.041,0.04,0.024,0.035,0.038,0.035,0.033,0.034,0.037,0.041,0.034,0.045,0.039,0.04,0.035,0.038,0.043,0.042,0.049,0.04,0.044,0.04,0.043,0.047,0.044,0.044,0.044,0.044,0.049,0.041,0.046,0.045,0.041,0.05,0.036,0.027,0.043,0.047,0.041,0.049,0.034,0.039,0.041,0.038,0.021,0.033,0.042,0.048,0.047,0.045,0.044,0.042,0.048,0.038,0.046,0.021,0.036,0.038,0.046,0.035,0.045,0.044,0.046,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2"
"374",47.185833,-101.428056,"HANNOVER",0.032,0.038,0.039,0.039,0.039,0.032,0.031,0.026,0.024,0.03,0.036,0.038,0.036,0.033,0.031,0.033,0.033,0.033,0.037,0.038,0.034,0.047,0.041,0.044,0.036,0.035,0.046,0.045,0.045,0.041,0.041,0.026,0.036,0.041,0.039,0.035,0.034,0.041,0.043,0.037,0.047,0.04,0.041,0.037,0.041,0.044,0.045,0.05,0.042,0.046,0.042,0.046,0.051,0.048,0.048,0.044,0.046,0.051,0.043,0.05,0.047,0.044,0.052,0.038,0.026,0.044,0.05,0.042,0.05,0.035,0.04,0.043,0.04,0.024,0.036,0.046,0.052,0.05,0.046,0.046,0.043,0.049,0.039,0.047,0.025,0.038,0.044,0.049,0.039,0.047,0.045,0.049,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus1","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus2","minus2","minus1","minus2","minus2","minus2"
"375",41.492117,-81.678449,"GT Craig NCore",0.038,0.027,0.034,0.027,0.029,0.035,0.039,0.042,0.045,0.027,NA,0.032,0.039,0.034,0.041,0.027,0.026,0.024,0.026,0.037,0.038,0.036,0.033,0.033,0.031,0.041,0.029,0.019,0.04,0.031,0.026,0.042,0.043,0.04,0.035,0.029,0.027,0.036,0.04,0.045,0.042,0.043,0.042,0.04,0.042,0.038,NA,NA,NA,NA,NA,NA,NA,0.023,0.039,0.045,0.041,0.037,0.04,0.044,0.03,0.041,0.047,0.051,0.036,0.041,0.04,0.044,0.029,0.037,0.042,0.028,0.044,0.04,0.037,0.035,0.037,0.032,0.02,0.046,0.043,0.04,0.031,0.039,0.048,0.048,0.047,0.044,0.033,0.041,0.037,0.04,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1",NA,"minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus1",NA,NA,NA,NA,NA,NA,NA,"minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus1","minus2","minus1","minus2","minus1","minus1","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1"
